ano,curso,nota_final,modalidade,situacao
2022,História - Bacharelado e Licenciatura,418.96,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,413.62,-,Aguardando vaga
2022,História - Bacharelado e Licenciatura,411.5,-,Aguardando vaga
2022,História - Bacharelado e Licenciatura,392.46,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,391.64,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2022,História - Bacharelado e Licenciatura,604.5,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,592.16,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,586.96,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,580.8,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,570.77,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,567.67,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,554.86,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,551.01,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,550.73,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,550.27,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,546.78,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,545.06,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,538.6,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,535.92,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,531.17,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,527.81,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,524.41,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,521.16,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,520.55,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,519.79,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,516.85,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,505.52,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,505.2,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,498.92,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,495.47,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,490.63,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,487.61,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,486.34,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,485.23,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,484.96,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,478.96,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2022,História - Bacharelado e Licenciatura,478.32,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,476.22,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,473.34,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,464.16,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,460.72,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2022,História - Bacharelado e Licenciatura,459.21,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,457.09,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,456.44,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2022,História - Bacharelado e Licenciatura,454.46,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,452.48,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2022,História - Bacharelado e Licenciatura,447.91,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,447.72,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,446.59,L4/L6/LI_PPI,Matriculado
2022,História - Bacharelado e Licenciatura,443.14,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,441.08,L3/L5/LI_EP,Matriculado
2022,História - Bacharelado e Licenciatura,438.88,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,434.81,AC/A0,Matriculado
2022,História - Bacharelado e Licenciatura,433.19,L1/LB_EP,Matriculado
2022,História - Bacharelado e Licenciatura,431.66,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História - Bacharelado e Licenciatura,405.46,L4/L6/LI_PPI,Renunciante por não comparecimento (não entregou documentação)
2022,História da Arte - Bacharelado,677.42,AC/A0,Matriculado
2022,História da Arte - Bacharelado,624.67,AC/A0,Matriculado
2022,História da Arte - Bacharelado,566.08,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História da Arte - Bacharelado,563.7,AC/A0,Matriculado
2022,História da Arte - Bacharelado,549.15,AC/A0,Matriculado
2022,História da Arte - Bacharelado,545.43,AC/A0,Matriculado
2022,História da Arte - Bacharelado,539.17,AC/A0,Matriculado
2022,História da Arte - Bacharelado,531.32,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2022,História da Arte - Bacharelado,531.03,AC/A0,Matriculado
2022,História da Arte - Bacharelado,528.08,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2022,História da Arte - Bacharelado,519.37,AC/A0,Matriculado
2022,História da Arte - Bacharelado,516.27,L3/L5/LI_EP,Matriculado
2022,História da Arte - Bacharelado,508.46,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2022,História da Arte - Bacharelado,507.49,L3/L5/LI_EP,Matriculado
2022,História da Arte - Bacharelado,504.34,AC/A0,Matriculado
2022,História da Arte - Bacharelado,500.6,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,História da Arte - Bacharelado,495.47,L4/L6/LI_PPI,Matriculado
2022,História da Arte - Bacharelado,483.63,AC/A0,Matriculado
2022,História da Arte - Bacharelado,476.96,L4/L6/LI_PPI,Matriculado
2022,História da Arte - Bacharelado,444.39,L2/LB_PPI,Renunciante por não comparecimento (não efetuou a matrícula)
2022,História da Arte - Bacharelado,414.16,L2/LB_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2022,História da Arte - Bacharelado,410.03,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),592.18,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),507.85,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),492.83,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),491.09,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),467.61,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),462.73,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),456.47,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),453.69,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),447.08,AC/A0,Matriculado
2022,Interdisciplinar em Ciência e Tecnologia - Bacharelado (CLN),446.36,AC/A0,Matriculado
2022,Jornalismo - Bacharelado,632.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,Jornalismo - Bacharelado,625.7,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,Jornalismo - Bacharelado,593.71,AC/A0,Matriculado
2022,Jornalismo - Bacharelado,592.69,AC/A0,Matriculado
2022,Jornalismo - Bacharelado,590.7,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2022,Jornalismo - Bacharelado,587.53,AC/A0,Matriculado
